CompanyCode,CompanyName,ReportReason,Industry,AssuranceType,ReportURL,ReleaseDate,RPA_Count
2610,華航,5.股本達新臺幣五十億元以上者,航運業,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2610_109.pdf,110/06/30,2
2614,東森,5.股本達新臺幣五十億元以上者,其他,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2614_109.pdf,110/07/30,0
2615,萬海,5.股本達新臺幣五十億元以上者,航運業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2615_109.pdf,110/06/22,0
2618,長榮航,5.股本達新臺幣五十億元以上者,航運業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2618_109.pdf,110/06/30,0
2633,台灣高鐵,5.股本達新臺幣五十億元以上者,航運業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2633_109.pdf,110/06/29,0
2634,漢翔,5.股本達新臺幣五十億元以上者,航運業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2634_109.pdf,110/06/21,0
2636,台驊投控,6.係自願編製與申報,航運業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2636_109.pdf,110/06/30,0
2637,慧洋-KY,5.股本達新臺幣五十億元以上者,航運業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2637_109.pdf,110/06/25,0
2642,宅配通,6.係自願編製與申報,航運業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2642_109.pdf,110/09/29,0
2704,國賓,2.屬餐飲收入占其全部營業收入之比率達百分之五十以上者,觀光餐旅,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2704_109.pdf,110/09/28,0
2707,晶華,2.屬餐飲收入占其全部營業收入之比率達百分之五十以上者,觀光餐旅,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2707_109.pdf,110/09/30,0
2712,遠雄來,6.係自願編製與申報,觀光餐旅,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2712_109.pdf,110/12/30,0
2722,夏都,6.係自願編製與申報,觀光餐旅,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2722_109.pdf,110/09/02,0
2723,美食-KY,2.屬餐飲收入占其全部營業收入之比率達百分之五十以上者,觀光餐旅,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2723_109.pdf,110/09/06,0
2727,王品,2.屬餐飲收入占其全部營業收入之比率達百分之五十以上者,觀光餐旅,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2727_109.pdf,110/07/30,0
2739,寒舍,2.屬餐飲收入占其全部營業收入之比率達百分之五十以上者,觀光餐旅,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2739_109.pdf,110/09/14,0
2748,雲品,2.屬餐飲收入占其全部營業收入之比率達百分之五十以上者,觀光餐旅,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2748_109.pdf,110/08/30,0
2801,彰銀,4.屬金融保險業者、5.股本達新臺幣五十億元以上者,金融保險業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2801_109.pdf,110/06/30,0
2809,京城銀,4.屬金融保險業者、5.股本達新臺幣五十億元以上者,金融保險業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2809_109.pdf,110/06/21,0
2812,台中銀,4.屬金融保險業者,金融保險業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2812_109.pdf,110/06/29,2
2816,旺旺保,4.屬金融保險業者,金融保險業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2816_109.pdf,110/06/30,0
2820,華票,4.屬金融保險業者,金融保險業,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2820_109.pdf,110/08/02,0
2832,台產,4.屬金融保險業者,金融保險業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2832_109.pdf,110/06/30,0
2834,臺企銀,4.屬金融保險業者、5.股本達新臺幣五十億元以上者,金融保險業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2834_109.pdf,110/06/28,0
2836,高雄銀,4.屬金融保險業者,金融保險業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2836_109.pdf,110/06/23,0
2838,聯邦銀,4.屬金融保險業者、5.股本達新臺幣五十億元以上者,金融保險業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2838_109.pdf,110/06/29,0
2845,遠東銀,4.屬金融保險業者,金融保險業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2845_109.pdf,110/06/28,0
2849,安泰銀,4.屬金融保險業者、5.股本達新臺幣五十億元以上者,金融保險業,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2849_109.pdf,110/09/24,0
2850,新產,4.屬金融保險業者,金融保險業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2850_109.pdf,110/06/29,0
2851,中再保,4.屬金融保險業者、5.股本達新臺幣五十億元以上者,金融保險業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2851_109.pdf,110/06/28,0
2852,第一保,4.屬金融保險業者,金融保險業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2852_109.pdf,110/06/25,0
2855,統一證,4.屬金融保險業者,金融保險業,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2855_109.pdf,110/07/27,3
2867,三商壽,4.屬金融保險業者,金融保險業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2867_109.pdf,110/06/25,1
2880,華南金,4.屬金融保險業者、5.股本達新臺幣五十億元以上者,金融保險業,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2880_109.pdf,110/07/30,0
2881,富邦金,4.屬金融保險業者,金融保險業,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2881_109.pdf,110/08/11,1
2882,國泰金,4.屬金融保險業者,金融保險業,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2882_109.pdf,110/07/09,2
2883,開發金,4.屬金融保險業者,金融保險業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2883_109.pdf,110/06/30,2
2884,玉山金,4.屬金融保險業者、5.股本達新臺幣五十億元以上者,金融保險業,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2884_109.pdf,110/06/30,2
2885,元大金,4.屬金融保險業者、5.股本達新臺幣五十億元以上者,金融保險業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2885_109.pdf,110/06/29,0
2886,兆豐金,4.屬金融保險業者,金融保險業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2886_109.pdf,110/06/24,0
2887,台新金,4.屬金融保險業者,金融保險業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2887_109.pdf,110/06/30,4
2888,新光金,4.屬金融保險業者、5.股本達新臺幣五十億元以上者,金融保險業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2888_109.pdf,110/06/30,0
2889,國票金,4.屬金融保險業者,金融保險業,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2889_109.pdf,110/09/24,0
2890,永豐金,4.屬金融保險業者、5.股本達新臺幣五十億元以上者,金融保險業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2890_109.pdf,110/06/30,2
2891,中信金,4.屬金融保險業者、5.股本達新臺幣五十億元以上者,金融保險業,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2891_109.pdf,110/06/28,1
2892,第一金,4.屬金融保險業者、5.股本達新臺幣五十億元以上者,金融保險業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2892_109.pdf,110/06/30,2
2897,王道銀行,4.屬金融保險業者、5.股本達新臺幣五十億元以上者,金融保險業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2897_109.pdf,110/06/30,0
2903,遠百,5.股本達新臺幣五十億元以上者,貿易百貨,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2903_109.pdf,110/06/28,0
2905,三商,5.股本達新臺幣五十億元以上者,貿易百貨,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2905_109.pdf,110/06/23,1
2908,特力,5.股本達新臺幣五十億元以上者,貿易百貨,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2908_109.pdf,110/06/29,0
2912,統一超,2.屬餐飲收入占其全部營業收入之比率達百分之五十以上者、5.股本達新臺幣五十億元以上者,貿易百貨,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2912_109.pdf,110/06/29,0
2913,農林,1.屬食品工業者、5.股本達新臺幣五十億元以上者,貿易百貨,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2913_109.pdf,110/09/30,0
2915,潤泰全,5.股本達新臺幣五十億元以上者,貿易百貨,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2915_109.pdf,110/09/30,0
2923,鼎固-KY,5.股本達新臺幣五十億元以上者,建材營造,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2923_109.pdf,110/09/24,0
2945,三商家購,6.係自願編製與申報,貿易百貨,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_2945_109.pdf,110/09/30,0
3003,健和興,6.係自願編製與申報,電子零組件業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3003_109.pdf,110/10/05,0
3005,神基,5.股本達新臺幣五十億元以上者,電腦及週邊設備業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3005_109.pdf,110/06/30,0
3006,晶豪科,6.係自願編製與申報,半導體業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3006_109.pdf,110/09/30,0
3008,大立光,6.係自願編製與申報,光電業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3008_109.pdf,110/09/29,0
3013,晟銘電,6.係自願編製與申報,電腦及週邊設備業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3013_109.pdf,110/07/15,0
3015,全漢,6.係自願編製與申報,電子零組件業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3015_109.pdf,110/09/30,0
3017,奇鋐,6.係自願編製與申報,電腦及週邊設備業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3017_109.pdf,110/06/29,0
3023,信邦,6.係自願編製與申報,電子零組件業,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3023_109.pdf,110/09/01,0
3026,禾伸堂,6.係自願編製與申報,電子零組件業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3026_109.pdf,110/12/30,0
3034,聯詠,5.股本達新臺幣五十億元以上者,半導體業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3034_109.pdf,110/06/30,0
3035,智原,6.係自願編製與申報,半導體業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3035_109.pdf,110/09/15,0
3036,文曄,5.股本達新臺幣五十億元以上者,電子通路業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3036_109.pdf,110/06/30,4
3037,欣興,5.股本達新臺幣五十億元以上者,電子零組件業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3037_109.pdf,110/06/25,0
3038,全台,6.係自願編製與申報,光電業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3038_109.pdf,110/09/24,0
3042,晶技,6.係自願編製與申報,電子零組件業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3042_109.pdf,110/08/31,0
3044,健鼎,5.股本達新臺幣五十億元以上者,電子零組件業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3044_109.pdf,110/06/25,0
3045,台灣大,5.股本達新臺幣五十億元以上者,通信網路業,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3045_109.pdf,110/09/07,0
3049,精金,5.股本達新臺幣五十億元以上者,光電業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3049_109.pdf,110/06/28,0
3062,建漢,6.係自願編製與申報,通信網路業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3062_109.pdf,110/09/30,0
3094,聯傑,6.係自願編製與申報,半導體業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3094_109.pdf,110/06/29,0
3130,一零四,6.係自願編製與申報,數位雲端,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3130_109.pdf,110/06/16,0
3189,景碩,6.係自願編製與申報,半導體業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3189_109.pdf,110/09/30,0
3231,緯創,5.股本達新臺幣五十億元以上者,電腦及週邊設備業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3231_109.pdf,110/06/28,14
3380,明泰,5.股本達新臺幣五十億元以上者,通信網路業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3380_109.pdf,110/06/25,0
3413,京鼎,6.係自願編製與申報,半導體業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3413_109.pdf,110/09/15,0
3416,融程電,6.係自願編製與申報,電腦及週邊設備業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3416_109.pdf,110/07/15,0
3443,創意,6.係自願編製與申報,半導體業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3443_109.pdf,110/05/31,0
3447,展達,6.係自願編製與申報,通信網路業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3447_109.pdf,111/07/13,0
3454,晶睿,6.係自願編製與申報,光電業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3454_109.pdf,110/09/29,0
3481,群創,5.股本達新臺幣五十億元以上者,光電業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3481_109.pdf,110/06/30,0
3504,揚明光,6.係自願編製與申報,光電業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3504_109.pdf,110/09/28,0
3515,華擎,6.係自願編製與申報,電腦及週邊設備業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3515_109.pdf,110/09/03,0
3532,台勝科,6.係自願編製與申報,半導體業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3532_109.pdf,110/06/30,0
3533,嘉澤,6.係自願編製與申報,電子零組件業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3533_109.pdf,110/09/22,0
3545,敦泰,6.係自願編製與申報,半導體業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3545_109.pdf,110/09/28,0
3576,聯合再生,5.股本達新臺幣五十億元以上者,光電業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3576_109.pdf,110/06/22,0
3596,智易,6.係自願編製與申報,通信網路業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3596_109.pdf,110/09/09,0
3605,宏致,6.係自願編製與申報,電子零組件業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3605_109.pdf,110/06/30,0
3645,達邁,6.係自願編製與申報,電子零組件業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3645_109.pdf,110/11/30,0
3665,貿聯-KY,6.係自願編製與申報,其他電子業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3665_109.pdf,110/09/30,0
3669,圓展,6.係自願編製與申報,通信網路業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3669_109.pdf,110/09/29,0
3682,亞太電,5.股本達新臺幣五十億元以上者,通信網路業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3682_109.pdf,110/06/30,0
3702,大聯大,5.股本達新臺幣五十億元以上者,電子通路業,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3702_109.pdf,110/08/06,0
3703,欣陸,5.股本達新臺幣五十億元以上者,建材營造,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3703_109.pdf,110/06/28,0
3704,合勤控,6.係自願編製與申報,通信網路業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3704_109.pdf,110/09/30,0
3706,神達,5.股本達新臺幣五十億元以上者,電腦及週邊設備業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3706_109.pdf,110/06/29,0
3708,上緯投控,3.屬化學工業者,綠能環保,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3708_109.pdf,110/07/09,0
3711,日月光投控,5.股本達新臺幣五十億元以上者,半導體業,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3711_109.pdf,110/09/16,1
4106,雃博,6.係自願編製與申報,生技醫療業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4106_109.pdf,110/09/29,0
4164,承業醫,6.係自願編製與申報,生技醫療業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4164_109.pdf,110/06/29,0
4306,炎洲,5.股本達新臺幣五十億元以上者,塑膠工業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4306_109.pdf,110/06/30,0
