代號,名稱,FY,Page,Key,LEN,Text
2888,新光金,111,204,2888_111,348,"（三）營業目標
1.穩定獲利，增加淨值：管理子公司以穩定其獲利，增加金控淨值，強化資本強度。
2.資源整合，深化綜效：交叉及精準行銷之深度開發，擴大及深化跨子公司業務合
作效益。
3.數位轉型，優化體驗：結合AI（人工智慧）、RPA（機器人流程自動化）、API
（應用程式介面）等應用，優化以客戶為中心的客戶數位體驗。
4.開創利源，拓展市場：尋求海外策略夥伴以增加合作及投資機會，並以穩健的策
略協助旗下各子公司發展海外市場，擴大海外收益及業務範疇。
5.注重法遵風控，完善公平待客：形塑企業法遵文化，並落實公平待客原則。
6.落實公司治理，推動永續經營：持續精進公司治理及確保業務合規辦理，同時積
極參與國內外ESG評比，關注各項永續倡議並適時導入國際標準。
（四）發展遠景之有利與不利因素
"
2888,新光金,111,226,2888_111,112,"(3)配合金控整體規劃,因應業務流程機器人(RPA)建置計劃,將可減少人工
重覆作業、增加作業正確性、降低作業風險。已規劃應用於AML相似名單確
認作業、發展半自動化資安情資分析自動執行重複性且繁瑣的資安情資彙整
-222-"
2889,國票金,111,136,2889_111,286,"b.自行開發或建置證券DMA交易系統、「國票閃電+」新增自動鋪
單及條件拆單功能、「國票閃電+」海外期貨交易及帳務功能、線
上開戶無紙化暨RPA流程機器人、電子交易憑證申請OTP驗證
機制、線上期貨信託指數基金ETF投資人商品考試系統、證期權
各電子交易平台之「登入雙因子驗證機制」及「憑證申請OTP驗
證機制」、分戶帳股票股利入帳系統、CQG海外期貨上手交易閘
道、Splunk即時監控平台、WebCA憑證申請平台、國內外期貨分
時分量交易平台、不限用途應收在途交割款借款帳務系統、IPS
網路入侵防禦系統、MITQ雲端智慧單系統、期貨兼營證券業務
交易及帳務系統等。
"
2890,永豐金,107,68,2890_107,1213,"ANNUALREPORT2018
66
(7)導入機器人流程自動化
導入機器人流程自動化(RPA，RoboticProcessAutomation)機制，將例行作業自動化，提高作業效率，並
降低人為錯誤發生機率。
(8)專利取得
取得『使用區塊鏈之證照發行管理系統與方法』專利(發明第I648679號)。『結合區塊鏈電子票券交易
系統及其電子票券交易方法』發明專利通過審定。
(9)每年舉行年度投資展望會，250人以上參加，並不定期舉辦產業專題研討會。
3.未來研究發展計畫
(1)國立成功大學產學合作研發專案
為因應全球科技發展與金融需求快速成長挑戰，提升永豐銀行風險管理、開發技術以及企業數位轉
型，與國立成功大學合作，共同思考與發展「未來金融生活的樣貌」，結合分行實踐並優化業務發展
與策略；以經由人工智慧、自然語意摘要、大數據分析及機器學習系統，增強信用風險評核與風險預
警能力，發展具競爭力之投資組合建議，強化客戶端精準行銷及建立以客戶為核心的服務新模式，提
升業務競爭力。
(2)成立永豐AI中心
深耕大數據、人工智慧、區塊鏈等新興科技之應用與發展，運用科學創新調整業務及營運發展模式，
提升數位金融服務及改善客戶金融體驗。
(3)大中華地區研究人員整合，以提供集團投資決策者及客戶更即時、更深入的研究分析報告。
(4)中國大陸地區研究資源轉型對焦，支援複委託業務發展。
(四)長、短期業務發展計畫
在2018年，永豐金控提出「監督管理」、「策略領導」及「發揮綜效」三大主軸：(1)監督管理：增設「誠
信經營委員會」及「永續發展委員會」，完成建置內部舉報制度、董事會績效評核機制及人權政策，並致力
精進內部控制三道防線運作，厚植重視稽法風的企業文化；(2)策略領導：完成組織改造，發揮專業分工；賡
續推動數位金融，加速與第三方夥伴合作及產學結盟；整合海外布局，鋪展跨境金融服務平台；(3)綜效發
揮：整合集團資源，帶動子公司跨售文化，並持續進行子公司整併清算，提升集團資本使用效率。
2019年永豐金控已確立依循「架構、奮起、比肩、超越」四個階段邁進，並啟動執行五大經營主軸：(1)強
化資產配置、提升經營效率；(2)提升手續費收入；(3)衝刺海外收益；(4)積極進行數位轉型；以及(5)深化公
司治理、永續發展與風險控管。永豐金控亦會督導各子公司於強化重點業務發展及結構調整之同時，持續強
化風險管理核心能力，在妥善風險控制下創造最大利潤。展望未來，永豐金控將持續秉持轉型創新精神，透
過實體、虛擬通路的無縫接軌，打造前瞻金融服務，創造更貼心的客戶體驗，並以提升股東價值為依歸。
B.永豐銀行
(一)業務範圍
1.業務內容
永豐銀行之業務係依銀行法及相關法令之規定，暨永豐銀行營業執照之記載，並依據銀行的資源條件及社
會大眾與工商企業之需求而規劃擬訂，其業務範圍為一般存放款業務、信託與投資業務及外匯業務等。

"
2890,永豐金,109,5,2890_109,1456,"致股東報告書
公司簡介及公司治理報告
財務概況
財務狀況及財務績效之檢討分析與風險管理事項
特別記載事項
附錄
營運概況
募資情形
3
五、深化公司治理、永續發展與風險控管：永豐金控積極回應聯合國永續發展目標（SDGs），2020年首度名列證交所第
六屆公司治理評鑑Top5%及入選《天下CSR企業公民獎》「大型企業組前50強」，並連續獲納「公司治理100指數」
及「臺灣永續指數」成分股，足見永豐金控於公司治理及永續發展位列國內金融業領先集團。永豐銀行亦正式簽署
「赤道原則」，成為全球第102間赤道銀行。
主要子公司經營策略與營運成效
永豐銀行秉持以客為尊的理念，深耕在地服務。2020年全年合併稅後淨利新台幣97.54億元、每股稅後盈餘新台幣1.13元、
權益報酬率7.14%。業務規模方面，永豐銀行積極調整存、放款結構，2020年底永豐銀行合併資產總值接近新台幣二兆
元，較前一年底增加17.62%；總存款及總放款亦高速擴張，年增率分別達19.47%
與14.08%，放存比為69.80%。因應數位科技演進與市場需求，永豐銀行於2019年
推出「大戶DAWHO」整合數位帳戶，提供隨需、便捷與安全的金融服務，備受市
場好評，開戶數已位居市場前三大，更獲得台灣金融研訓院第十屆《臺灣傑出金融
業務菁業獎》「最佳數位金融獎」優等肯定。永豐銀行積極參與臺灣及亞洲金融市
場各項金融交易操作，外匯、利率類、權益證券類及其衍生性金融商品交易平台建
置完整，為亞太地區主要造市交易商。
永豐金證券持續金融創新，以專業服務、優先市場布局。2020年全年合併稅後淨
利新台幣28.74億元，創近十年新高，亦為成立以來次高，較前一年度大幅成長
50.92%；每股稅後盈餘新台幣1.77元，權益報酬率10.10%。永豐金證券轉型發
展財富管理有成，泛財富管理收入連年穩定成長，全年淨收益續創高峰，達新台
幣25.28億元；憑藉著創新策略及執行力，複委託業務成交金額在市場排名站穩第
二，並成功於下半年連續奪得單月份市占第一。財管信託資產管理規模再寫新頁，
達新台幣248.75億元，年增長率36.98%，市場排名前進至第二。永豐金證券力拚數位轉型，在數位產品、平台及作業流程
的推動成果顯著，從精進數位理財投資帳戶「大戶投」，到推出「豐存股」臺股及美股雙市場存股平台，並完成線上線下
開戶全面無紙化作業，以及導入流程機器人（RPA）打造自動化辦公室場域，展現數位化進展成果，積極打造成為具財富
管理特色的數位科技品牌券商。
資本結構強健信用評等穩定
永豐金控資本適足率（CAR）穩定，2020年底達131.88%；永豐銀行於2020年底合併資本適足率（BIS）達15.96%。永豐
銀行資產品質亦維持優異水準，2020年底逾放比僅0.14%，較前一年底減少0.07%，呆帳覆蓋率為937.65%。整體而言，
永豐金控流動性結構允當，信用評等展望穩定，最近一次信用評等結果摘要如下：
總經理朱士廷
評等類別
信用評等公司
評等日期
標準普爾(Standard&Poor's)
惠譽國際信評(FitchRatings)
惠譽國際信評(FitchRatings)
中華信評(TaiwanRatings)
國際評等
國內評等
2020年8月19日
2020年11月19日
2020年8月19日
短期評等
長期評等
BBB
BBB+
AA-(twn)
twA+
A-2
F2
F1+(twn)
twA-1
穩定
穩定
穩定
評等展望
"
2890,永豐金,109,79,2890_109,1343,"致股東報告書
公司簡介及公司治理報告
財務概況
財務狀況及財務績效之檢討分析與風險管理事項
特別記載事項
附錄
募資情形
營運概況
77
(三)研究與發展
1.研究發展支出
請參閱子公司研究發展支出。
2.研究發展成果
(1)人工智慧技術應用
●不動產估價智能化:為提升精準且科學化的金融服務，「秒估房貸」以自行開發人工智慧(AI)為基礎
的「自動估價模型」(AutomatedValuationModel,AVM)，協助民眾迅速掌握房屋可貸額度，同時
結合街景及電子地圖，分析多元生活機能，提高智能金融的應用。AVM混合約百種模型而成，可深
入分析每筆物件的區域行情，包括透過計算擔保品與周邊交通據點或公園綠地等設施的距離，並探
勘鄰近學區或社區等特有樣貌，以豐富的資訊結合運算方法評估價格。而銀行內部鑑價作業亦同步
導入AVM，啟動價格自動檢核機制，迅速獲得價格分析評估，配合現場勘查人員行動裝置配備，大
幅縮短整體作業流程。
●太陽能資費整合自動化:為配合法人金融綠能業務持續成長，藉由自建開發太陽能電廠售電躉購電
費單辨識系統，運用光學影像辨識(OpticalCharacterRecognition,OCR)及深度學習等技術，針對
客戶提供的掃描、傳真等多種品質電費單影像做內容辨識。除可大量節省過往作業人工登打超過數
萬張的電費帳單的鍵入時間、減少人工錯誤、加速蒐集整合帳單外，辨識內容可自動上傳歸檔，提
升法人金融綠能業務的貸後管理作業效率與法人金融業務服務效能。
(2)數據整合經營
統籌規劃及建置金控人工智慧研發及數據應用架構，包含資料治理平台、人工智慧研發持續整合及持
續交付平台，以及容器化架構導入、金控資料倉儲等先進技術專案，大幅提升永豐金控集團之數據力
和數位轉型之進程。
(3)流程自動化機器人(RoboticProcessApplication,RPA)
協助子公司導入流程自動化機器人解決方案；改善子公司內部徵審作業、資訊彙整蒐集、改善人工作
業效率和流程。並持續於各子公司推廣流程優化、自動化之效益，協助評估業務作業流程導入之適宜
性和優先順序。
(4)客群生態研析
世代客群消費者研究:基於「以客戶為中心」的策略發展主軸，並因應「行動X智慧」的金融新未來，
特就臺灣各世代的成長背景、理念價值、人生階段、數位行為、通路足跡、金融需求、商品交易、生
活場域等面向進行探討，解析消費者觀點態度，並聚焦各客群經營重點，作為永豐金控集團產品開發
設計、生態圈布局、與旅程體驗精進基礎。
(5)資訊安全認證
持續通過ISO27001:2013資訊安全管理系統驗證為確保企業及個人資料隱私及安全，積極推動提升資
訊安全防護，旗下永豐銀行及永豐金證券均順利通過ISO27001:2013資訊安全管理系統驗證，成為國
內最先取得新版標準認證之金融業者，並維持認證有效性。
(6)國立成功大學產學合作專案
為積極發展數位金融，及持續專注人工智慧技術應用發展，2020年成功大學產學合作專案著重於商模
建構、精準行銷、與營運決策等面向，成功整合數位技術與金融服務創新。
商模建構
為把握綠能行業重要趨勢，提出綠能區塊鏈憑證技術研究，透過「綠能金融區塊鏈規劃研究報告」研
"
2890,永豐金,109,103,2890_109,1169,"致股東報告書
公司簡介及公司治理報告
財務概況
財務狀況及財務績效之檢討分析與風險管理事項
特別記載事項
附錄
募資情形
營運概況
101
●持續發展智能選股「AI幫你顧」線上全方位投資交易服務，完成LINE2.0改版升級內容，除推出《吸
睛產業》與《話題選股》，結合因子選股+理財文章+LINE推播等跨平台整合服務外，並展開LINE平
台應用，新增《β風控機器人》、《智能讀報》、《自選股健診》、《豐AI學堂》，精進AI幫你顧會
員應用。
●推出「永豐金理財網—豐雲學堂」打造投資理財知識家，以影音互動方式進行知識分享，從新手入
門到專業級的量化交易，涵蓋12大理財專欄、趨勢預告、總體經濟分析、產業報導、技術面解析及
專家傳承等全方位數位理財知識庫，強大知識內涵使數位服務無斷點。
●持續優化DMP數位足跡管理平台，整合追蹤客戶觀看永豐金理財網—豐雲學堂文章專欄的相關喜
好，並加入線上開戶自定義事件埋點及豐存股自定義事件埋點，持續收集客戶數位足跡紀錄，落實
精準行銷，增加客群經營深度與廣度。
●優化PythonAPI串接交易相關數據與下單服務功能，推出逐筆交易撮合版本，並舉辦AI&FinTech研
討會，透過API架構開放式下單環境與FinTech新創公司串連合作，持續推展PythonAPI業務。
(4)營運流程數位化，提升作業效率，提高客戶滿意度
●營運作業流程優化，導入「流程機器人」(RoboticProcessAutomation,RPA)，以流程自動化軟體取
代傳統流程中重複性高且規則性的人工作業，大幅提升作業效率，打造自動化辦公室場域，展現數
位化進展成果。
●全臺47家分公司全面導入開戶契約書e化系統，領先業界正式邁入線上線下開戶全面無紙化、徵審自
動化、簽核作業行動化的數位券商新里程，除提升作業流程效率，並降低人工作業風險，提高客戶
滿意度。
未來，永豐金證券將持續研究及開展新種業務、提升電子交易平台功能及提供完整數位金融服務，並建構多
元產品及服務、豐富財富管理產品線，以提供客戶多元化商品，滿足各項投資需求。
(五)長、短期業務發展計畫
1.短期業務發展計畫
(1)持續建置數位化金融，打造亞太區最佳數位理財服務平台。
(2)擴大業務市占，增進管理資產規模，拓展多元收入來源。
(3)深化金控整體業務資源，持續發展投資銀行創新業務。
(4)持續精進自營穩定性獲利能力。
(5)持續發展新種固定收益業務。
(6)持續提升轉投資獲利。
2.長期業務發展計畫
(1)證券產業金融創新領導者。
(2)成為泛太平洋區最具影響力之華人券商。
D.永豐金租賃
(一)業務範圍
1.業務內容
因應客戶企業發展之各階段需求，提供融資性租賃、營業性租賃、不動產租賃、分期付款買賣及融資等相
關業務，業務項目分述如下：
"
2890,永豐金,110,84,2890_110,856,"(1)人工智慧技術應用
●票據影像辨識：為提升大量紙本文件的處理效率與數位化，成功實作以「編碼器-解碼器」為核心的
神經網路架構進行影像辨識，於2021年獲頒「影像辨識系統」新型專利，並基於此技術研發「AI智
能審票系統」，可對市面上二十餘家行庫支票進行內容識別，除可活化傳統人工登打、審核的人力
外，系統之資源調度較人力具彈性，可支應峰日、年節時期突增的作業量，讓大量票據於時限內順
利處理完畢。
●模型自動化部署平台：為加速人工智慧研發之推展應用，同時兼顧內部流程效率優化，規劃建置模
型部署應用架構，以提升人工智慧研發的效率。模型部署平台將透過容器化方式管理人工智慧模型
自研發創建後到應用落地的完整流程，包含如模型自動封裝、資源即時擴增、即時模型數據監控、
重新訓練等功能，以支援人工智慧應用落地與長期發展。
(2)數據整合經營
統籌推動制定金控資料治理規章原則及管理架構，包含資料資產與品質管理要點、資料市集管理要點
之制定與資料治理之各項管理及推動策略。同時規劃數位化資料治理管理平台，以自動化系統流程及
品質管理回饋流程，持續落實資料字典管理之正確性，並大幅提升金控集團資料治理之數據力和數位
轉型之進程。
(3)流程自動化機器人(RoboticProcessApplication,RPA)
採用聯邦式管理，由金控擬定整體執行策略方向並完成相關管理辦法制定，以確保RPA流程後續導
入、執行及退場等作業之管理，以奠定集團內RPA基礎能量與管理規範，並於子公司設置專職團隊協
助RPA流程開發與維運。
(4)雲端服務基礎架構
為加速數位轉型，建置多雲開發實驗環境以分散風險及進行概念性驗證，首次運用於以敏捷(Scrum)
方式開發永豐銀行新繳費服務APP，另用於開發可支應2萬人同時在線的「雲端搶號系統」，以緩解瞬
時高流量衝擊重大交易業務。此外，因應疫情期間居家辦公，研發「居家辦公數位回報應用系統」，
另運用混合雲/多雲環境管理工具Anthos及GoogleOCR模型建構概念性驗證實驗環境。
"
2890,永豐金,110,86,2890_110,522,"(2)數據整合經營
●推動以金控集團角度之資料治理共通原則，以達管理、整合之綜效，並將加速以數位化、自動化之
資料資產系統管理流程，提升資料治理管理效率。
●統籌以視覺化分析平台，推行以金控總覽管理、分析應用之視角為原則，落實更敏捷、科學化之管
理決策機制之企業文化。
●以金控集團角度推動資料共享，並訂定資料共享原則及隱私權政策，於達成集團管理、整合及業務
合作之綜效的同時，亦促進客戶資料之合理利用，提升客戶便利性及維護客戶權益。
(3)流程自動化機器人
●持續將RPA的概念與效益植入各個單位，並推動素人開發，擴增員工實現流程自動化的能力。
●建立自動化儀表板，以金控視角訂定導入效益指標，即時呈現專案導入狀態，減少內部認知落差及
溝通成本，並據以進行策略調整修正。
(4)雲端服務基礎架構
●建置Google雲端平台開發實驗環境，並導入多雲管理工具Anthos以及GoogleOCR工作實驗環境，
推動雲地混合自動化部署流程及容器化部署管理平台，朝CloudReady目標邁進。
●導入無伺服器技術應用實驗以加速熟悉雲端服務技術，並持續搭配專案導入廠商進行技轉訓練，同
時將擬訂金控雲端服務資訊管理機制，以提供未來雲端服務執行之規範。
"
2890,永豐金,110,97,2890_110,1016,"(11)導入RPA流程自動化機制於信託保管業務，實現金融科技協作之數位轉型作業。
(12)強化系統運作服務穩定性，規劃機房基礎建設，透過多重環境設備建置、網路節點高頻寬與備援能
力，提供更穩定的機房運作與網路服務，導入雲端與地端整合架構，具備彈性與即時的資訊資源，以
迅速掌握營運所需的環境。
(13)建置「Hadoop數位客群大數據資料庫」：進行整合運算360度客戶輪廓資料，針對不同客戶行為進行
分群貼標，提供精準個人推薦應用。
(14)建置「外部行為數據資料庫」：透過整合客戶外部輪廓，能夠於風險、行銷、客群分析等構面進行數
據應用，作為客戶360重要的一塊拼圖。
(15)銀行、證券資源整合：「DAWHOAPP」以金融美學之設計改變數位體驗的刻板印象，除提供銀行服
務外，並領先業界首創整合證券功能，永豐銀行與永豐金證券攜手推出「DAWHOX大戶投一站式開
戶」，提供客戶線上一次開立銀行數位帳戶與證券戶，並可透過「DAWHOAPP」進行證券資產查詢、
導連股票抽籤等服務，將多元金融服務收納於客戶指尖。
(16)導入「國發會MyData個人化資料自主運用平台」：提供客戶於線上申請永豐銀行金融服務時，可以快
速下載存放於政府機關之個人資料，並作為個人資料證明使用，免去客戶親臨政府機關索取證明的時
間成本。
(17)線上金流收款工具「豐收款」：推出「自建信用卡刷卡頁」、「信用卡交易備援機制」等功能，提升
商戶滿意度與產品競爭力，也持續支持中小企業發展。
(18)「帳戶連結扣款綁定機制」：將持續擴大合作對象，提供客戶於主流電子支付工具連結永豐銀行存款帳
戶，更讓客戶能從更多管道進行數位帳戶開戶，提供客戶便利流暢的開戶體驗。
(19)「QRCode跨行無卡提款」：透過與他行雙邊合作，創新推出QRCode跨行ATM無卡提款服務，永豐銀
行以客戶需求為出發點，讓客戶能於他行ATM完成無卡提款服務，為客戶大幅節省時間成本，提供更
便捷的取款體驗。
(20)產學合作專案：與成大進行產學合作計畫，導入大數據及機器學習技術，透過客戶交易往來數據及標
籤資料建立精準行銷模型，透過最新資料科學技術結合用戶資訊與行為資料進行預測，預先知曉用戶
未來行為並依此提供相應之服務，以數據支撐更多元、更貼近客戶需求的客製化金融體驗。
(21)架構「雲端化虛擬主機系統」：分散行銷活動瞬間集中之客戶使用量，亦呼應快速變化的數位服務需
求。
"
2890,永豐金,110,111,2890_110,911,"109
(四)研究與發展
1.研究發展支出
2021年
2020年
年
度
金
額
4,402
5,142
最近二年度投入研究發展支出費用
單位：新台幣仟元
2.研究發展支出說明
(1)核心系統平台優化及風控機制強化
租賃核心系統移至新平台以增加彈性及降低錯誤率，並增加風險管控機制以減低作業風險。
(2)強化資訊安全機制及基礎建設升級
遵循金控集團資安政策及業務永續經營，進行相關資安工具及備援機制版本升級，以強化資訊防護能
力及降低緊急危難所造成的衝擊。
3.未來研究發展計畫
(1)流程自動化機器人(RoboticProcessApplication,RPA)
導入金控流程自動化機器人解決方案；以改善人工作業流程、增進作業效率。
(2)資訊安全認證
為確保企業及個人資料隱私及安全、推動ISO27001資訊安全管理系統驗證，提升資訊安全防護。
(五)長、短期業務發展計畫
1.短期業務發展計畫
(1)深耕傳統租賃，經營在地客群。持續發展傳統租賃，掌握客戶轉型商機，深耕關係提升黏著度，持續創
造經營效益。
(2)掌握綠金商機，深耕循環經濟。持續拓展綠能周邊客群，並與綠能廠商策略合作，提供全方位融資服
務，以成為永續發展企業為目標。
(3)擴大海外佈局，整合跨境平台。在各據點跨售平台相互合作下，持續拓展臺灣、中國大陸及海外，完
善業務推廣平台，整合客戶需求，提供全方位資金規劃服務及創造各項新產品架構，提升集團獲利成
長。
(4)面對租賃客群，建構專屬風險管理機制，發展因地制宜的風控能力，控管資產品質。
(5)進行各種育才、留才及教育訓練內涵與制度充實專案，儲備海外市場人才，以厚植業務擴展及派外之人
才庫。
2.長期業務發展計畫
(1)持續臺灣與中國大陸兩地跨平台業務整合，提升於兩岸租賃業務之市場占有率及專業地位。
(2)積極開發海內外業務，設立具市場潛力的營業據點。
(3)與金控集團策略夥伴尋求各項合作契機，突破特殊產業進入障礙，建立利基型競爭優勢。
(4)擴大資產規模，提升營運效能，延續最佳資產配置及穩健獲利之租賃公司。
(5)優化的數位徵審平台，快速且確實掌握風險要項，實現動態監控及數據管理。
"
2890,永豐金,111,89,2890_111,363,"87
(3)流程自動化機器人(RoboticProcessApplication,RPA)
以三個階段導入RPA，從評估實驗、建置推導到最終實現智能化，解決第一線人員繁瑣的作業流程，
提升全員的數位力，目前已有超過180個流程在永豐銀行、永豐金證券、永豐投信等子公司上線，並在
2022年推動素人開發，賦予有想法的員工實現流程自動化的能力，讓RPA的開發量能得以加乘放大。
(4)雲端公開資料平台－爬蟲館
完成多雲開發實驗環境建置，加速概念性驗證實驗執行，打造永豐第一個「雲端服務公開資料平
台」，整合雲端無伺服器技術，善用爬蟲程式運行特性，提供具豐富、多樣、易取用的純雲端公開資
料應用服務，讓同仁更有效於業務資料蒐集運用。該平台目前已完成逾150項外部公開資料集供應，類
型涵蓋政府公開資料類、總體經濟類、金融商品類等。
"
2890,永豐金,111,91,2890_111,365,"(3)智能流程自動化
持續推動RPA滲透到各業務單位，並逐步深化自動化程度，提升員工實現流程自動化的興趣與能力，
適時結合OCR或AI等技術，朝智能流程自動化邁進，提升部門導入應用之滲透率。
(4)雲端服務實驗應用
持續利用建置完成的多雲環境，加速進行各類型工作負載實驗應用。
(5)數位專利管理制度
●強化智慧財產管理制度，並透過訓練宣導，加深同仁對於智財管理之意識，以落實執行本公司智慧
財產管理。
●積極保護研發成果，加值公司集團數位科技運用成果，提供子公司及金控集團各單位數位專利權利
化之協助。
(6)產學合作專案
將延續歷年來與學界產學合作的豐沛量能，共同研究新興科技於金融產業上的應用，期望透過跨域整
合、接軌實務，培育出更多具備跨域思維的人才外，亦能提升員工於金融科技領域知識與技能，共創
金融科技發展的里程碑。
"
2890,永豐金,111,103,2890_111,283,"101
(13)導入RPA流程自動化機制於信託保管業務，實現金融科技協作之數位轉型作業。
(14)強化系統運作服務穩定性，規劃機房基礎建設，透過多重環境設備建置、網路節點高頻寬與備援能
力，提供更穩定的機房運作與網路服務，導入雲端與地端整合架構，具備彈性與即時的資訊資源，
以迅速掌握營運所需的環境。
(15)建置「數位客群標籤資料庫」：進行整合運算360度客戶輪廓資料，針對不同客戶行為進行分群貼
標，提供精準個人推薦應用。
(16)建置「外部行為數據資料庫」：透過整合客戶外部輪廓，能夠於風險、行銷、客群分析等構面進行數
據應用，作為客戶360重要的一塊拼圖。
"
2890,永豐金,111,109,2890_111,375,"107
(4)持續深耕數據與相關演算法，發展多元化商品。
(5)發展AI技術，優化客戶線上諮詢與服務，同時優化客戶畫像之分析，以更精準理解客戶需求。
(6)發展滿足客戶人生旅程所需財產管理，或企業法人及其員工、股東相關的企業留才、交易安全等多元
信託服務，成為客戶財產傳承與信託管理的最佳選擇，透過作業流程導入機器人流程(RPA)或OCR數
位科技，持續強化內部各項作業電子化、自動化程度，提升營運競爭力。
(7)發展高品質的作業服務與良好風險控管機制。
(8)持續聚焦財富中高端客群經營，優化會員權益，提供差異化服務體驗，提高往來深度。
(9)以香港為財富管理中心樞紐，並重發展基金、保險與結構型商品三大主軸理財商品，透過境內外產品
及業務整合，以企業主理財為核心的中小企業經營模式，開拓理財新客戶與新商機，擴大私人金融
理財業務。
財務金融業務
"
2890,永豐金,111,118,2890_111,481,"3.未來研究發展計畫
(1)流程自動化機器人(RoboticProcessApplication,RPA)
導入金控流程自動化機器人解決方案；以改善人工作業流程、增進作業效率。
(2)資訊安全認證
為確保企業及個人資料隱私及安全、推動ISO27001資訊安全管理系統驗證，提升資訊安全防護。
(五)長、短期業務發展計畫
1.短期業務發展計畫
(1)深耕傳統租賃，經營在地客群。持續發展傳統租賃，掌握客戶轉型商機，深耕關係提升黏著度，持續
創造經營效益。
(2)掌握綠金商機，深耕循環經濟。持續拓展綠能周邊客群，並與綠能廠商策略合作，提供全方位融資服
務，以成為永續發展企業為目標。
(3)擴大海外布局，整合跨境平台。在各據點跨售平台相互合作下，持續拓展臺灣、中國大陸及海外，完
善業務推廣平台，整合客戶需求，提供全方位資金規劃服務及創造各項新產品架構，提升集團獲利成
長。
(4)面對租賃客群，建構專屬風險管理機制，發展因地制宜的風控能力，控管資產品質。
(5)進行各種育才、留才及教育訓練內涵與制度充實專案，儲備海外市場人才，以厚植業務擴展及派外之
人才庫。
"
2890,永豐金,111,120,2890_111,224,"(四)研究與發展
1.研究發展支出
2.未來研究發展計畫
(1)啟動投資交易風控管理系統專案，汰換舊系統，有效提升整體作業效率。
(2)導入流程自動化機器人(RoboticProcessApplication,RPA)，加速流程數位化，增進營運效率。
(3)主機虛擬化，降低營運成本，提高IT生產力，備援自動化。
(五)長、短期業務發展計畫
1.與國際品牌合作切入利基產品。
2.績效為本，提升投資與組織績效。
3.積極數位運用，增進溝通與營運。
"
